uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotID,subplotID,endDate,boutNumber,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy
"8599c183-7935-4e6d-9d9f-1dfb245e6ff8","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"df11d7a7-dd5e-4a29-bcce-1c20531c73aa","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CHIMA","Chimaphila sp.","genus","Pyrolaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"b46b2c09-f596-4a6a-ac0c-c17bc4677865","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","31.1.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"scat",0.50,,,"Dead Caterpillar poop","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"01780104-70b7-442a-ba28-b01a0b1c3970","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","31.1.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",94.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"25b8e92f-d3bb-478d-9568-62c252bd98de","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","31.4.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"rock",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"5824b952-dbdc-4456-b6cf-e03d924c9d3a","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","31.1.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MEVI","Medeola virginiana L.","species","Liliaceae","N",,,,,,,3.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"c5d2245c-fad4-454f-b4f0-a2669523ed56","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","31.4.1","2017-07-03",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"54420630-1ab5-4e0c-9639-1e446b016ee6","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","32.2.1","2017-07-03",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MEVI","Medeola virginiana L.","species","Liliaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"74726c78-4dc4-489c-bcce-291dff41033f","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",97.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"abf2584d-1459-4193-ba38-2862045ea020","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Dennstaedtiaceae","N",,,,,,,18.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"b61fe325-d154-4d4f-9c67-fcb5f1a7b399","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","RHODO","Rhododendron sp.","genus","Ericaceae","UNK",,,,,,,3.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"24129fcd-db48-48a9-9234-7a1f6855a292","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",14.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"775f37ed-7d5f-4ffe-830b-a8c519b37528","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ARNU2","Aralia nudicaulis L.","species","Araliaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"e9f6161f-562d-4417-bea8-a41630cb9947","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"b6aabaef-31bd-4128-97e5-69dccd094752","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"scat",0.50,,,"Caterpillar poop","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"1346c33c-56a3-4f0f-a368-7fba900f91d2","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","RUHI","Rubus hispidus L.","species","Rosaceae","N",,,,,,,3.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"fe4019c9-7bb3-49ea-a0ab-2dcf983b5600","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",1.00,,,"Herbaceous","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"dac1a185-97eb-4c5d-97cc-6bec4699640b","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","QUAL","Quercus alba L.","species","Fagaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"c898c20e-3c61-4391-a683-b9942c70dc0d","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"scat",0.50,,,"Caterpillar poop","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"14bdee42-2166-4549-9670-ae25dc08cc5c","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",97.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"aed0f144-4786-4729-9f24-3cf51fb115bb","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"dd11db04-f140-4a4d-a92f-1d8a7b9f78d1","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","UVSE","Uvularia sessilifolia L.","species","Liliaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"1e0d3be7-02d3-4434-a143-2ccf32b4e1a0","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",,,,,,,3.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"40ee8a56-135a-4f46-ab53-19a5709950bb","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PIST","Pinus strobus L.","species","Pinaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"667503ef-7b85-4fba-86f2-c049dc8d6fa7","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"9b468e89-226f-4683-bfcc-9ef0429a6e96","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRBOB","Trientalis borealis Raf. ssp. borealis","subspecies","Primulaceae","N",,,,,,,2.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"8224788b-4e28-4398-8197-967e7a3ad43b","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety","Osmundaceae","N",,,,,,,36.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"596ef0ff-4712-4bbb-934f-8b81e80c17a7","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PRSES","Prunus serotina Ehrh. var. serotina","variety","Rosaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"e12dbd1f-4777-4046-9976-2c2d405603e2","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"scat",0.50,,,"Caterpillar poop","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"c4e31189-5b30-4135-81bc-fc9c3e5885ba","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"cd4d6b4d-221d-408e-814b-d615880ac93a","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,"Flora of North America. Flora of North America Association. http://www.floranorthamerica.org",,33.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"ca0e7899-aef5-4caa-bbc3-efcc0feb7f80","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",1.00,,,"Woody","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"9f447107-35d9-4954-aa17-655cc8cd9bdf","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,,,2.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"2c863cdb-d2f1-488d-9a1d-b948548d3394","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Dennstaedtiaceae","N",,,,,,,2.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"33b28728-69ed-4660-ab1b-e772c3c8bc84","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,,,3.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"330c4654-5eb4-4f57-b40f-edbafbbfac13","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Dennstaedtiaceae","N",,,,,,,10.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"f7aa8391-c4d0-4227-95da-5105c44d8acb","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,"Seeding",,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"f9624522-7144-47f6-ad86-7e5b8ecce780","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRBOB","Trientalis borealis Raf. ssp. borealis","subspecies","Primulaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"963f47dd-87d5-4653-8bdb-09c988e92c90","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"scat",0.50,,,"Caterpillar poop","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"6432f509-0515-49f2-98a4-682b763fa532","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAPR2","Gaultheria procumbens L.","species","Ericaceae","N",,,,,,,3.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"4c5b88ee-1c61-4e25-87ec-2aec2d7ba61b","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"3dc554fc-b622-4178-afdd-0f305037d43d","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",4.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"c2988b49-8fb4-45b9-a71c-6031cd5b366d","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"f62be4c3-035c-4970-adfe-b33df73da4b4","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","UVSE","Uvularia sessilifolia L.","species","Liliaceae","N",,,,,,,4.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"77ec809e-78ec-4ebe-97aa-185566f2093d","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ISOTR","Isotria sp.","genus","Orchidaceae","UNK",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"67ad3756-46a4-46a9-bb94-c66afbc13c9f","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"otherNonVascular",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"e09e117f-d903-4b64-aeb5-4a593988942c","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","COCOC2","Corylus cornuta Marshall var. cornuta","variety","Betulaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"fb44a2f1-f51c-40c3-a08d-f96380dae41e","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"388e4718-48af-40af-af48-324ef5625708","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MEVI","Medeola virginiana L.","species","Liliaceae","N",,,,,,,3.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"7d8887cd-0989-479b-ae58-81edb2b19512","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"otherNonVascular",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"68d87a21-28b2-4cf4-8194-9e9802e0591a","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"58a71411-2fb3-40b4-93a8-de8de66d5e7a","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HAVI4","Hamamelis virginiana L.","species","Hamamelidaceae","N",,,,,,,14.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"9ae6c6bb-f491-4e8e-bc75-b12553c62d39","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",96.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"b255c045-e6f6-453b-822d-f5748e8ca502","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"343bb903-8db9-496e-b610-1fb3c65fcfaf","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",,,,,,,12.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"7de0274e-a23c-4a1d-b32a-4596267ead72","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"rock",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"5a2d48db-ead4-42f1-bcdd-4190817d30a0","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ARNU2","Aralia nudicaulis L.","species","Araliaceae","N",,,,,,,3.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"a1b0973b-2a76-462a-8e0d-157961e05c4a","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",1.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"2fff4401-8668-432a-a919-20bd23e5e9ab","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",96.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"043e7d87-695d-426f-967e-65d7509376cf","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",2.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
